action_id,action_name,attack_category,attack_utility,conditional_flag,trigger_state,support_mode,phase_count,main_plane,rotation_complexity,support_switch_count,translation_distance_m,impact_impulse,impact_kinetic,score_potential,work_cost,peak_power_proxy,exec_time,exposure_index,com_shift_max,zmp_margin_norm,fall_risk,stable_margin_mode,range_tag_q1,end_velocity_peak,trajectory_type,direction_tag,height_tag,range_tag,target_zone,contact_mode_attack,attack_primary_plane,attack_entry_state,attack_trigger_state,defender_entry_state,semantic_source_type,contact_phase_policy,contact_phase_no,contact_phase_name,contact_phase_time_ratio,contact_fraction_in_phase,contact_phase_theta_deg,contact_translation_share,contact_support_mode,contact_strike_segments_json,contact_active_segments_json,contact_reach_m,contact_load_family,contact_window_type,contact_plane,attack_response_audit,recover_phase_policy,recover_delay_base_s,recover_switch_coeff,recover_rotation_coeff,recover_risk_coeff,counter_unlock_mode,counter_unlock_coeff,counter_unlock_audit,response_policy_source,t_contact,t_end,t_recover,opp_recover_time,attack_description,J_attack_norm,E_attack_norm,H_attack,R_attack,tau_norm,time_norm,impact_score,score_prob,energy_cost,balance_cost,defense_id,defense_name,defense_category,category,defense_role,is_primary_candidate,closure_group,entry_state,exit_state,coverage_direction,coverage_height,coverage_range,coverage_target_zone,contact_mode,support_mode_def,route_type,mechanism_tag,primary_joint_group,primary_angle_deg,secondary_joint_group,secondary_angle_deg,sequence_ids,exec_time_def,effective_support_mass,balance_cost_def,mobility_cost,J_cap,E_cap,absorb_base,absorb_rate,clear_back_m,clear_lateral_m,clear_orbit_m,clear_drop_m,postdef_delay_s,counter_readiness_tag,force_capacity_factor,force_capacity,force_capacity_factor_input,force_capacity_factor_delta,contact_stiffness_ratio,contact_stiffness_ratio_input,contact_stiffness_ratio_delta,defense_source_type,defense_description,force_capacity_basis,stiffness_basis,active_segments_json,support_segments_json,defense_stable_margin,force_capacity_factor_audit,contact_stiffness_ratio_audit,state_feasible,attacker_entry_state,active_primary_feasible,fallback_feasible,ground_feasible,recovery_feasible,role_feasible,primary_role_feasible,direction_match,height_match,range_match,zone_match,p_geo,geo_covered,geo_cap_applied,geo_cap_reason,p_react,p_route,route_rule_hit,route_rule_specificity,route_rule_specificity_note,p_family,family_rule_hit,d_need,d_clear,p_clear,clearance_need_ratio,p_load_j,p_load_e,p_load,success_core,effective_absorb,family_damage_factor,p_success,residual_damage,defense_damage,p_fall,pair_audit_flag,base_counter_window,counter_window,counter_ready,counter_action_id,counter_action_ids,counter_action_names,counter_prob_effective,counter_prob,counter_tau_norm,p_block,exit_state_after_defense,counter_window_norm,defense_harm_safe,stability_safe,method1_score,method1_rank,method2_score,method2_rank,method3_score,method3_rank,sequence_combo_bonus,proposed_score,primary_score,score_def,proposed_utility,fallback_score,ground_score,recovery_score,rank,fallback_rank,ground_rank,recovery_rank
A08,low_sweep,kick,0.5386955619411482,0,standing,single_support,1,transverse,2,0,0.0,4.755530901500111,2.393129540224599,0.0108466444927425,81.99556825869361,163.99113651738722,0.5,0.9666666666666668,0.0101016714411418,0.5793469387356002,0.0096149416030725,0.0694815,mid,1.00646156645505,sweep,low,low,middle,lower_limbs,sweep_contact,transverse,standing,standing,standing,derived_from_q1_action_definition,first_strike,1,single_phase,1.0,0.58,0.0,0.0,single_support,"[""S10""]","[""S2"", ""S8"", ""S10""]",0.6865,sweep_line,point_contact,transverse,normal,from_contact_to_end,0.06,0.04,0.04,0.18,immediate,1.0,immediate:1.00,derived_from_q1_phase_templates,0.29,0.5,0.35173068948855307,0.641730689488553,low sweep,0.06704064800231102,0.17989069862574442,0.11782317078285606,0.030652066349401756,0.016847851672327892,0.875,4.755530901500111,0.0108466444927425,81.99556825869361,0.0101016714411418,D09,spin_evade,evade,evade,active_primary,1,active,standing,off_line,spin,all,middle,all,none,single_support_rotational,evade_spin,evade_spin,waist_turn,120.0,,0.0,,0.2953125,9.576,0.0909576,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,medium,0.0,0.0,0.0,0.0,1.0,0.05,0.95,derived_model,spin off the incoming line,rotational evade route,noncontact baseline reference,"[""S2"", ""S7"", ""S8"", ""S9"", ""S10""]","[""S7"", ""S8"", ""S9"", ""S10""]",0.050532,OK,revisit,True,standing,True,False,False,False,True,True,0.0,1.0,1.0,1.0,0.65,True,False,,0.48672187271996614,0.52,True,0,weak_generic,0.2,True,0.26087,0.0,0.02350596815161756,0.38,0.0,0.0,0.0,0.012223103438841133,0.0017112344814377586,0.14,0.0007734027335063399,0.11775938344920837,0.11775938344920837,0.12568503363453135,normal,0.0,0.0,0,,,,0.0,0.0,0.0,0.0007734027335063399,off_line,0.0,0.8822406165507917,0.8743149663654687,0.5,9,0.0007734027335063399,12,0.56,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,16,9,9
A08,low_sweep,kick,0.5386955619411482,0,standing,single_support,1,transverse,2,0,0.0,4.755530901500111,2.393129540224599,0.0108466444927425,81.99556825869361,163.99113651738722,0.5,0.9666666666666668,0.0101016714411418,0.5793469387356002,0.0096149416030725,0.0694815,mid,1.00646156645505,sweep,low,low,middle,lower_limbs,sweep_contact,transverse,standing,standing,standing,derived_from_q1_action_definition,first_strike,1,single_phase,1.0,0.58,0.0,0.0,single_support,"[""S10""]","[""S2"", ""S8"", ""S10""]",0.6865,sweep_line,point_contact,transverse,normal,from_contact_to_end,0.06,0.04,0.04,0.18,immediate,1.0,immediate:1.00,derived_from_q1_phase_templates,0.29,0.5,0.35173068948855307,0.641730689488553,low sweep,0.06704064800231102,0.17989069862574442,0.11782317078285606,0.030652066349401756,0.016847851672327892,0.875,4.755530901500111,0.0108466444927425,81.99556825869361,0.0101016714411418,D10,orbit_step,evade,evade,active_primary,1,active,standing,off_line,spin,all,long,all,none,dynamic_step,evade_orbit,evade_orbit,waist_turn,90.0,hip_lateral,45.0,,0.22648437500000002,11.592000000000002,0.19328489999999998,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.3241420613767649,0.0,0.1,medium,0.0,0.0,0.0,0.0,1.0,0.05,0.95,derived_model,orbit step around wide spin or large arc attacks,non contact orbit route,noncontact baseline reference,"[""S2"", ""S7"", ""S8"", ""S9"", ""S10""]","[""S7"", ""S8"", ""S9"", ""S10""]",0.10738049999999999,OK,revisit,True,standing,True,False,False,False,True,True,0.0,1.0,0.5,1.0,0.55,True,False,,0.6536577050783671,0.54,True,0,weak_generic,0.42,True,0.34325,0.3241420613767649,0.43217797476007663,0.5,0.0,0.0,0.0,0.2333761063704414,0.07001283191113242,0.3,0.03523860881546258,0.11485751033670284,0.11485751033670284,0.12134992026036598,normal,0.025246314488553023,0.025246314488553023,0,,,,0.0,0.0,0.0,0.03523860881546258,off_line,0.0506424462138227,0.8851424896632971,0.878650079739634,0.5,10,0.03523860881546258,5,0.56,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,17,10,10
A08,low_sweep,kick,0.5386955619411482,0,standing,single_support,1,transverse,2,0,0.0,4.755530901500111,2.393129540224599,0.0108466444927425,81.99556825869361,163.99113651738722,0.5,0.9666666666666668,0.0101016714411418,0.5793469387356002,0.0096149416030725,0.0694815,mid,1.00646156645505,sweep,low,low,middle,lower_limbs,sweep_contact,transverse,standing,standing,standing,derived_from_q1_action_definition,first_strike,1,single_phase,1.0,0.58,0.0,0.0,single_support,"[""S10""]","[""S2"", ""S8"", ""S10""]",0.6865,sweep_line,point_contact,transverse,normal,from_contact_to_end,0.06,0.04,0.04,0.18,immediate,1.0,immediate:1.00,derived_from_q1_phase_templates,0.29,0.5,0.35173068948855307,0.641730689488553,low sweep,0.06704064800231102,0.17989069862574442,0.11782317078285606,0.030652066349401756,0.016847851672327892,0.875,4.755530901500111,0.0108466444927425,81.99556825869361,0.0101016714411418,D11,head_guard,posture,posture,fallback_mitigation,0,fallback,standing,standing,front,high,middle,head,passive,double_support,head_cover,posture_high_cover,shoulder_pair,40.0,,0.0,,0.10510416666666667,12.600000000000001,0.071070451904515,0.562577787576308,6.817106022627187,4.340839457247231,0.63,0.63,0.0,0.0,0.0,0.0,0.1,medium,0.7230698193372225,6.817106022627187,0.65,0.07306981933722245,0.37,0.35,0.020000000000000018,derived_model,high guard posture for fallback,passive area coverage,passive contact spread,"[""S2"", ""S3"", ""S4"", ""S5"", ""S6""]","[""S7"", ""S8"", ""S9"", ""S10""]",0.12633,OK,OK,True,standing,False,True,False,False,True,False,0.0,0.0,1.0,0.0,0.2,True,False,,0.864004752997994,1.0,True,4,direct_bypass,0.05,True,0.0,0.0,1.0,0.0,0.7490073596639276,0.8459647024350322,0.7974860310494799,0.705368713972266,0.02821474855889064,0.04,0.006094419214881203,0.11032379303907014,0.11032379303907014,0.03907282255432438,normal,0.1466265228218864,0.1466265228218864,0,,,,0.0,0.0,0.0,0.006094419214881203,standing,0.29412315999208716,0.8896762069609299,0.9609271774456756,0.0,14,0.0,14,0.0,14,0.0,0.0,0.0,0.0,0.0,0.7820767784686835,0.0,0.0,13,7,11,11
A08,low_sweep,kick,0.5386955619411482,0,standing,single_support,1,transverse,2,0,0.0,4.755530901500111,2.393129540224599,0.0108466444927425,81.99556825869361,163.99113651738722,0.5,0.9666666666666668,0.0101016714411418,0.5793469387356002,0.0096149416030725,0.0694815,mid,1.00646156645505,sweep,low,low,middle,lower_limbs,sweep_contact,transverse,standing,standing,standing,derived_from_q1_action_definition,first_strike,1,single_phase,1.0,0.58,0.0,0.0,single_support,"[""S10""]","[""S2"", ""S8"", ""S10""]",0.6865,sweep_line,point_contact,transverse,normal,from_contact_to_end,0.06,0.04,0.04,0.18,immediate,1.0,immediate:1.00,derived_from_q1_phase_templates,0.29,0.5,0.35173068948855307,0.641730689488553,low sweep,0.06704064800231102,0.17989069862574442,0.11782317078285606,0.030652066349401756,0.016847851672327892,0.875,4.755530901500111,0.0108466444927425,81.99556825869361,0.0101016714411418,D12,sink_guard,posture,posture,fallback_mitigation,0,fallback,standing,crouched,front,middle,close,torso,passive,double_support,torso_sink,posture_torso_sink,knee_pair,40.0,,0.0,,0.10510416666666667,12.600000000000001,0.07919151841589842,0.6268623321134997,6.817106022627187,4.340839457247231,0.63,0.63,0.0,0.0,0.0,0.0,0.18,slow,0.7230698193372225,6.817106022627187,0.6,0.1230698193372225,0.37,0.35,0.020000000000000018,derived_model,compact torso guard posture,passive body contraction,passive contact spread,"[""S2"", ""S7"", ""S8""]","[""S7"", ""S8"", ""S9"", ""S10""]",0.12633,revisit,OK,True,standing,False,True,False,False,True,False,0.0,0.5,0.5,0.0,0.225,True,False,,0.864004752997994,1.0,True,4,direct_bypass,0.18,True,0.0,0.0,1.0,0.0,0.7490073596639276,0.8459647024350322,0.7974860310494799,0.705368713972266,0.12696636851500787,0.18,0.024682397820268872,0.10791613519883345,0.10791613519883345,0.04272335122005483,normal,0.06662652282188641,0.06662652282188641,0,,,,0.0,0.0,0.0,0.024682397820268872,crouched,0.133648422226194,0.8920838648011665,0.9572766487799451,0.0,15,0.0,15,0.0,15,0.0,0.0,0.0,0.0,0.0,0.7847911191466044,0.0,0.0,14,6,12,12
A08,low_sweep,kick,0.5386955619411482,0,standing,single_support,1,transverse,2,0,0.0,4.755530901500111,2.393129540224599,0.0108466444927425,81.99556825869361,163.99113651738722,0.5,0.9666666666666668,0.0101016714411418,0.5793469387356002,0.0096149416030725,0.0694815,mid,1.00646156645505,sweep,low,low,middle,lower_limbs,sweep_contact,transverse,standing,standing,standing,derived_from_q1_action_definition,first_strike,1,single_phase,1.0,0.58,0.0,0.0,single_support,"[""S10""]","[""S2"", ""S8"", ""S10""]",0.6865,sweep_line,point_contact,transverse,normal,from_contact_to_end,0.06,0.04,0.04,0.18,immediate,1.0,immediate:1.00,derived_from_q1_phase_templates,0.29,0.5,0.35173068948855307,0.641730689488553,low sweep,0.06704064800231102,0.17989069862574442,0.11782317078285606,0.030652066349401756,0.016847851672327892,0.875,4.755530901500111,0.0108466444927425,81.99556825869361,0.0101016714411418,D13,body_turn_guard,posture,posture,fallback_mitigation,0,fallback,standing,standing,lateral,middle,middle,torso,passive,double_support,body_turn,posture_body_turn,waist_turn,45.0,,0.0,,0.11324218750000001,12.600000000000001,0.08860671709836337,0.7013909372149401,6.817106022627187,4.340839457247231,0.63,0.63,0.0,0.0,0.0,0.0,0.1,medium,0.7230698193372225,6.817106022627187,0.58,0.14306981933722251,0.37,0.35,0.020000000000000018,derived_model,body turn guard to narrow target,passive torso turn,passive contact spread,"[""S2"", ""S7"", ""S8""]","[""S7"", ""S8"", ""S9"", ""S10""]",0.12633,revisit,OK,True,standing,False,True,False,False,True,False,0.0,0.5,1.0,0.0,0.325,True,False,,0.854156228644121,1.0,True,4,direct_bypass,0.24,True,0.0,0.0,1.0,0.0,0.7490073596639276,0.8459647024350322,0.7974860310494799,0.705368713972266,0.1410737427944532,0.2,0.04699461628134814,0.10337620161604452,0.10337620161604452,0.04670921613925449,normal,0.13848850198855306,0.13848850198855306,0,,,,0.0,0.0,0.0,0.04699461628134814,standing,0.27779882550255536,0.8966237983839555,0.9532907838607455,0.0,16,0.0,16,0.0,16,0.0,0.0,0.0,0.0,0.0,0.7890128659854408,0.0,0.0,15,4,13,13
A08,low_sweep,kick,0.5386955619411482,0,standing,single_support,1,transverse,2,0,0.0,4.755530901500111,2.393129540224599,0.0108466444927425,81.99556825869361,163.99113651738722,0.5,0.9666666666666668,0.0101016714411418,0.5793469387356002,0.0096149416030725,0.0694815,mid,1.00646156645505,sweep,low,low,middle,lower_limbs,sweep_contact,transverse,standing,standing,standing,derived_from_q1_action_definition,first_strike,1,single_phase,1.0,0.58,0.0,0.0,single_support,"[""S10""]","[""S2"", ""S8"", ""S10""]",0.6865,sweep_line,point_contact,transverse,normal,from_contact_to_end,0.06,0.04,0.04,0.18,immediate,1.0,immediate:1.00,derived_from_q1_phase_templates,0.29,0.5,0.35173068948855307,0.641730689488553,low sweep,0.06704064800231102,0.17989069862574442,0.11782317078285606,0.030652066349401756,0.016847851672327892,0.875,4.755530901500111,0.0108466444927425,81.99556825869361,0.0101016714411418,D14,com_compensation,balance,balance,fallback_mitigation,0,fallback,standing,standing,front_lateral,middle,close,torso,passive,soft_adjust,balance_comp,balance_micro_comp,imu_micro,10.0,,0.0,,0.06627604166666667,10.080000000000002,0.02018008512522157,0.15974103637474527,6.097404990567044,3.88256484232724,0.63,0.63,0.0,0.0,0.0,0.0,0.35,none,0.6467333074066086,6.097404990567044,0.45,0.1967333074066086,0.37,0.3,0.07,derived_model,center of mass compensation micro adjustment for close torso perturbation,micro adjustment support chain,soft low stiffness adjustment,"[""S2"", ""S7"", ""S8""]","[""S7"", ""S8"", ""S9"", ""S10""]",0.12633,revisit,OK,True,standing,False,True,False,False,True,False,0.0,0.5,0.5,0.0,0.225,True,False,,0.9035441499714623,1.0,True,4,direct_bypass,0.32,True,0.0,0.0,1.0,0.0,0.6707640198895635,0.7862603300021991,0.7285121749458813,0.6743304787256466,0.20229914361769397,0.3,0.04386868986240097,0.10628986299696852,0.10628986299696852,0.010672867380061787,normal,0.0,0.0,0,,,,0.0,0.0,0.0,0.04386868986240097,standing,0.0,0.8937101370030315,0.9893271326199382,0.0,17,0.0,17,0.0,17,0.0,0.0,0.0,0.0,0.0,0.7996998683978542,0.0,0.0,16,3,14,14
A08,low_sweep,kick,0.5386955619411482,0,standing,single_support,1,transverse,2,0,0.0,4.755530901500111,2.393129540224599,0.0108466444927425,81.99556825869361,163.99113651738722,0.5,0.9666666666666668,0.0101016714411418,0.5793469387356002,0.0096149416030725,0.0694815,mid,1.00646156645505,sweep,low,low,middle,lower_limbs,sweep_contact,transverse,standing,standing,standing,derived_from_q1_action_definition,first_strike,1,single_phase,1.0,0.58,0.0,0.0,single_support,"[""S10""]","[""S2"", ""S8"", ""S10""]",0.6865,sweep_line,point_contact,transverse,normal,from_contact_to_end,0.06,0.04,0.04,0.18,immediate,1.0,immediate:1.00,derived_from_q1_phase_templates,0.29,0.5,0.35173068948855307,0.641730689488553,low sweep,0.06704064800231102,0.17989069862574442,0.11782317078285606,0.030652066349401756,0.016847851672327892,0.875,4.755530901500111,0.0108466444927425,81.99556825869361,0.0101016714411418,D15,yield_buffer,balance,balance,fallback_mitigation,0,fallback,standing,standing,front,middle,close,torso,soft,soft_adjust,yield_soft,balance_soft_yield,imu_soft,20.0,,0.0,,0.08255208333333333,10.080000000000002,0.03608341409129522,0.28562822838039437,6.774894433963383,4.313960935919156,0.78,0.78,0.0,0.0,0.0,0.0,0.18,slow,0.7185925637851207,6.774894433963383,0.5,0.2185925637851207,0.21999999999999997,0.15,0.06999999999999998,derived_model,yield and buffer against rush or body force at close range,soft yielding path,high damping soft contact,"[""S2"", ""S3"", ""S4"", ""S5"", ""S6""]","[""S7"", ""S8"", ""S9"", ""S10""]",0.12633,revisit,OK,True,standing,False,True,False,False,True,False,0.0,0.5,0.5,0.0,0.225,True,False,,0.8883978311347802,0.62,True,0,weak_generic,0.54,True,0.0,1.0,1.0,0.0,0.7447754303672686,0.8428767564918636,0.793826093429566,0.6920000000000001,0.4070379137166749,0.52,0.07469471284615008,0.10404720546919424,0.10404720546919424,0.018468568942674058,normal,0.08917860615521972,0.08917860615521972,0,,,,0.0,0.0,0.0,0.07469471284615008,standing,0.1788864179635844,0.8959527945308058,0.981531431057326,0.0,18,0.0,18,0.0,18,0.0,0.0,0.0,0.0,0.0,0.8027166050623895,0.0,0.0,17,2,15,15
A08,low_sweep,kick,0.5386955619411482,0,standing,single_support,1,transverse,2,0,0.0,4.755530901500111,2.393129540224599,0.0108466444927425,81.99556825869361,163.99113651738722,0.5,0.9666666666666668,0.0101016714411418,0.5793469387356002,0.0096149416030725,0.0694815,mid,1.00646156645505,sweep,low,low,middle,lower_limbs,sweep_contact,transverse,standing,standing,standing,derived_from_q1_action_definition,first_strike,1,single_phase,1.0,0.58,0.0,0.0,single_support,"[""S10""]","[""S2"", ""S8"", ""S10""]",0.6865,sweep_line,point_contact,transverse,normal,from_contact_to_end,0.06,0.04,0.04,0.18,immediate,1.0,immediate:1.00,derived_from_q1_phase_templates,0.29,0.5,0.35173068948855307,0.641730689488553,low sweep,0.06704064800231102,0.17989069862574442,0.11782317078285606,0.030652066349401756,0.016847851672327892,0.875,4.755530901500111,0.0108466444927425,81.99556825869361,0.0101016714411418,D16,step_adjust,balance,balance,fallback_mitigation,0,fallback,standing,standing,all,all,all,all,passive,dynamic_step,balance_step,balance_step_reset,step_adjust,30.0,,0.0,,0.128828125,11.592000000000002,0.07124382522660251,0.6634707905681434,6.538738392216093,4.1635869413411895,0.63,0.63,0.07551499999999998,0.055606499999999996,0.0,0.0,0.06,fast,0.693544206626697,6.538738392216093,0.4,0.293544206626697,0.37,0.3,0.07,derived_model,step adjustment for balance recovery,step based balance reset,soft low stiffness adjustment,"[""S2"", ""S7"", ""S8"", ""S9"", ""S10""]","[""S7"", ""S8"", ""S9"", ""S10""]",0.10738049999999999,revisit,OK,True,standing,False,True,False,False,True,False,1.0,1.0,1.0,1.0,1.0,True,False,,0.8336498755309251,0.9,True,4,exact_match,0.92,True,0.15103,0.060411999999999993,0.21508487771899948,0.22,0.7202490130606398,0.8246660952087695,0.7724575541347047,0.6941058993606172,0.5969310734501307,0.86,0.5323499928786786,0.0453338857601274,0.0453338857601274,0.021681525122885372,normal,0.1629025644885531,0.1629025644885531,0,,,,0.0,0.0,0.0,0.5323499928786786,standing,0.32677182897115076,0.9546661142398726,0.9783184748771147,0.0,19,0.0,19,0.0,19,0.0,0.0,0.0,0.0,0.0,0.8995970222587282,0.0,0.0,18,1,16,16
A08,low_sweep,kick,0.5386955619411482,0,standing,single_support,1,transverse,2,0,0.0,4.755530901500111,2.393129540224599,0.0108466444927425,81.99556825869361,163.99113651738722,0.5,0.9666666666666668,0.0101016714411418,0.5793469387356002,0.0096149416030725,0.0694815,mid,1.00646156645505,sweep,low,low,middle,lower_limbs,sweep_contact,transverse,standing,standing,standing,derived_from_q1_action_definition,first_strike,1,single_phase,1.0,0.58,0.0,0.0,single_support,"[""S10""]","[""S2"", ""S8"", ""S10""]",0.6865,sweep_line,point_contact,transverse,normal,from_contact_to_end,0.06,0.04,0.04,0.18,immediate,1.0,immediate:1.00,derived_from_q1_phase_templates,0.29,0.5,0.35173068948855307,0.641730689488553,low sweep,0.06704064800231102,0.17989069862574442,0.11782317078285606,0.030652066349401756,0.016847851672327892,0.875,4.755530901500111,0.0108466444927425,81.99556825869361,0.0101016714411418,D17,controlled_fall,ground,ground,emergency_transition,0,fallback,standing,fallen,all,all,all,all,ground,ground_support,ground_transfer,ground_transfer,whole_body_roll,90.0,,0.0,,0.326484375,34.397999999999996,0.06821819999999999,1.8,5.462774777754173,3.4784596605396083,0.55,0.55,0.0,0.0,0.0,0.0,0.35,none,0.57942,5.462774777754173,0.35,0.22942000000000007,0.44999999999999996,0.7,-0.25,derived_model,controlled fall as emergency transition,whole body fall transfer,ground contact transfer,"[""S2"", ""S7"", ""S8"", ""S9"", ""S10""]","[""S2"", ""S7"", ""S8"", ""S9"", ""S10""]",0.037898999999999995,revisit,revisit,True,standing,False,True,False,False,True,False,1.0,1.0,1.0,1.0,1.0,True,False,,0.40978753842952337,0.64,False,0,default_like,0.6,True,0.0,1.0,1.0,0.0,0.5926849702449125,0.7209410460835853,0.6568130081642489,0.5860000000000001,0.3375854634205793,0.58,0.14408129851182044,0.09192880931768223,0.09192880931768223,0.10765943488619495,missing_route_rule,0.0,0.0,0,,,,0.0,0.0,0.0,0.14408129851182044,fallen,0.0,0.9080711906823178,0.892340565113805,0.0,20,0.0,20,0.0,20,0.0,0.0,0.0,0.0,0.0,0.7879669879077638,0.0,0.0,19,5,17,17
A08,low_sweep,kick,0.5386955619411482,0,standing,single_support,1,transverse,2,0,0.0,4.755530901500111,2.393129540224599,0.0108466444927425,81.99556825869361,163.99113651738722,0.5,0.9666666666666668,0.0101016714411418,0.5793469387356002,0.0096149416030725,0.0694815,mid,1.00646156645505,sweep,low,low,middle,lower_limbs,sweep_contact,transverse,standing,standing,standing,derived_from_q1_action_definition,first_strike,1,single_phase,1.0,0.58,0.0,0.0,single_support,"[""S10""]","[""S2"", ""S8"", ""S10""]",0.6865,sweep_line,point_contact,transverse,normal,from_contact_to_end,0.06,0.04,0.04,0.18,immediate,1.0,immediate:1.00,derived_from_q1_phase_templates,0.29,0.5,0.35173068948855307,0.641730689488553,low sweep,0.06704064800231102,0.17989069862574442,0.11782317078285606,0.030652066349401756,0.016847851672327892,0.875,4.755530901500111,0.0108466444927425,81.99556825869361,0.0101016714411418,D18,rapid_getup,ground,ground,recovery_only,0,fallback,fallen,standing,all,all,all,all,ground,ground_support,recovery_up,recovery_up,get_up,0.0,,0.0,,1.0,34.397999999999996,0.0031293540776129365,0.08257088782323906,7.382128078046179,4.700621162891362,0.55,0.55,0.0,0.0,0.0,0.0,0.18,slow,0.783,7.382128078046179,0.2,0.583,0.44999999999999996,0.7,-0.25,official_plus_model,rapid get up only from fallen state,official getup time reference,ground recovery contact,"[""S2"", ""S7"", ""S8"", ""S9"", ""S10""]","[""S2"", ""S7"", ""S8"", ""S9"", ""S10""]",0.037898999999999995,revisit,revisit,False,standing,False,False,False,False,False,False,1.0,1.0,1.0,1.0,0.0,False,False,,0.0008244246863982953,1.0,True,4,direct_bypass,0.1,True,0.0,0.0,1.0,0.0,0.8010669348288428,0.88266672484488,0.8418668298368615,0.73,0.06375600489510584,0.1,0.0,0.11782317078285606,0.11782317078285606,0.005769976300608109,invalid_state,0.0,0.0,0,,,,0.0,0.0,0.0,0.0,standing,0.0,0.8821768292171439,0.9942300236993918,0.0,21,0.0,21,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,18,18,18
A08,low_sweep,kick,0.5386955619411482,0,standing,single_support,1,transverse,2,0,0.0,4.755530901500111,2.393129540224599,0.0108466444927425,81.99556825869361,163.99113651738722,0.5,0.9666666666666668,0.0101016714411418,0.5793469387356002,0.0096149416030725,0.0694815,mid,1.00646156645505,sweep,low,low,middle,lower_limbs,sweep_contact,transverse,standing,standing,standing,derived_from_q1_action_definition,first_strike,1,single_phase,1.0,0.58,0.0,0.0,single_support,"[""S10""]","[""S2"", ""S8"", ""S10""]",0.6865,sweep_line,point_contact,transverse,normal,from_contact_to_end,0.06,0.04,0.04,0.18,immediate,1.0,immediate:1.00,derived_from_q1_phase_templates,0.29,0.5,0.35173068948855307,0.641730689488553,low sweep,0.06704064800231102,0.17989069862574442,0.11782317078285606,0.030652066349401756,0.016847851672327892,0.875,4.755530901500111,0.0108466444927425,81.99556825869361,0.0101016714411418,D19,ground_guard,ground,ground,ground_only,0,fallback,fallen,ground_guard,low,low,close,lower_limbs,ground,ground_support,ground_hold,ground_hold,leg_raise,60.0,,0.0,,0.27765625,34.397999999999996,0.06214541249999999,1.6397639119765692,7.382128078046179,4.700621162891362,0.55,0.55,0.0,0.0,0.0,0.0,0.35,none,0.783,7.382128078046179,0.3,0.48300000000000004,0.44999999999999996,0.7,-0.25,derived_model,ground guard against low attacks,ground defense only,ground recovery contact,"[""S7"", ""S8"", ""S9"", ""S10""]","[""S2"", ""S7"", ""S8"", ""S9"", ""S10""]",0.037898999999999995,revisit,revisit,False,standing,False,False,False,False,False,False,1.0,1.0,0.5,1.0,0.0,False,False,,0.5308202513915689,0.7,False,0,default_like,0.5,True,0.0,1.0,1.0,0.0,0.8010669348288428,0.88266672484488,0.8418668298368615,0.61,0.36978482839161386,0.58,0.0,0.11782317078285606,0.11782317078285606,0.11458516627496398,invalid_state,0.0,0.0,0,,,,0.0,0.0,0.0,0.0,ground_guard,0.0,0.8821768292171439,0.885414833725036,0.0,22,0.0,22,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,19,19,19
