method,scenario,time_step,state_index,score_diff_before,health_my_before,health_opp_before,recovery_lock_before,counter_ready_before,base_action_id,execution_rank,execution_q_loss,execution_adjusted,action_id,action_name,action_type,macro_group,opponent_action_id,opponent_action_name,counter_action_id,counter_action_name,delta_score,self_drop,opp_drop,fall_event,step_reward,score_diff_after,health_my_after,health_opp_after,recovery_lock_after,counter_ready_after,match_index,match_seed
rule,平局局,20,5732,2,0,2,0,0,D05,1,0.0,0,D05,clamp_block,defense,保守防守,A11,five_kick_combo,,,0,0,0,1,-0.6937858839992497,2,0,2,1,0,278,1927207675
mdp,平局局,1,3632,0,2,2,0,0,A04,1,0.0,0,A04,swing_punch,attack,激进攻击,D10,orbit_step,,,0,0,0,0,0.02720881262014975,0,2,2,0,0,278,1927207675
mdp,平局局,2,3668,0,2,2,0,0,A04,1,0.0,0,A04,swing_punch,attack,激进攻击,D22,block_retreat_combo,,,1,0,0,0,0.035945283995111314,1,2,2,0,0,278,1927207675
mdp,平局局,3,4424,1,2,2,0,0,A02,1,0.0,0,A02,hook_punch,attack,试探攻击,D20,slip_parry_combo,,,0,0,0,0,0.054965478395463604,1,2,2,0,0,278,1927207675
mdp,平局局,4,4460,1,2,2,0,0,A02,1,0.0,0,A02,hook_punch,attack,试探攻击,D06,lateral_slip,,,0,0,0,0,0.05486984867633815,1,2,2,0,0,278,1927207675
mdp,平局局,5,4496,1,2,2,0,0,A02,1,0.0,0,A02,hook_punch,attack,试探攻击,D03,elbow_block,,,0,0,0,0,0.05236842837106998,1,2,2,0,0,278,1927207675
mdp,平局局,6,4532,1,2,2,0,0,A02,1,0.0,0,A02,hook_punch,attack,试探攻击,D02,single_parry,,,0,0,0,0,0.05355390458683949,1,2,2,0,0,278,1927207675
mdp,平局局,7,4568,1,2,2,0,0,A02,1,0.0,0,A02,hook_punch,attack,试探攻击,D03,elbow_block,,,0,0,0,0,0.05236842837106998,1,2,2,0,0,278,1927207675
mdp,平局局,8,4604,1,2,2,0,0,A02,1,0.0,0,A02,hook_punch,attack,试探攻击,D03,elbow_block,,,0,0,0,0,0.05236842837106998,1,2,2,0,0,278,1927207675
mdp,平局局,9,4640,1,2,2,0,0,A02,1,0.0,0,A02,hook_punch,attack,试探攻击,D01,cross_block,,,0,0,0,0,0.053312659911308985,1,2,2,0,0,278,1927207675
mdp,平局局,10,4676,1,2,2,0,0,A02,1,0.0,0,A02,hook_punch,attack,试探攻击,D01,cross_block,,,0,0,0,0,0.053312659911308985,1,2,2,0,0,278,1927207675
mdp,平局局,11,4712,1,2,2,0,0,A02,1,0.0,0,A02,hook_punch,attack,试探攻击,D01,cross_block,,,0,0,0,0,0.053312659911308985,1,2,2,0,0,278,1927207675
mdp,平局局,12,4748,1,2,2,0,0,A02,1,0.0,0,A02,hook_punch,attack,试探攻击,D03,elbow_block,,,0,0,0,0,0.05236842837106998,1,2,2,0,0,278,1927207675
mdp,平局局,13,4784,1,2,2,0,0,A02,1,0.0,0,A02,hook_punch,attack,试探攻击,D03,elbow_block,,,0,0,0,0,0.05236842837106998,1,2,2,0,0,278,1927207675
mdp,平局局,14,4820,1,2,2,0,0,A02,1,0.0,0,A02,hook_punch,attack,试探攻击,D03,elbow_block,,,0,0,0,0,0.05236842837106998,1,2,2,0,0,278,1927207675
mdp,平局局,15,4856,1,2,2,0,0,A04,1,0.0,0,A04,swing_punch,attack,激进攻击,D20,slip_parry_combo,,,0,0,0,0,0.0332225705008145,1,2,2,0,0,278,1927207675
mdp,平局局,16,4892,1,2,2,0,0,A04,1,0.0,0,A04,swing_punch,attack,激进攻击,D10,orbit_step,,,0,0,0,0,0.02720881262014975,1,2,2,0,0,278,1927207675
mdp,平局局,17,4928,1,2,2,0,0,A04,1,0.0,0,A04,swing_punch,attack,激进攻击,D10,orbit_step,,,0,0,0,1,0.02720881262014975,1,2,2,1,0,278,1927207675
mdp,平局局,18,4966,1,2,2,1,0,D15,1,0.0,0,D15,yield_buffer,defense,平衡恢复,A01,straight_punch,,,0,1,0,0,-0.06678167223126598,1,1,2,0,0,278,1927207675
mdp,平局局,19,4988,1,1,2,0,0,A04,1,0.0,0,A04,swing_punch,attack,激进攻击,D22,block_retreat_combo,,,0,0,0,0,0.03504001366406387,1,1,2,0,0,278,1927207675
mdp,平局局,20,5024,1,1,2,0,0,A04,1,0.0,0,A04,swing_punch,attack,激进攻击,D07,duck_evade,,,0,0,0,0,0.037825744360350064,1,1,2,0,0,278,1927207675
greedy,落后局,1,2192,-2,2,2,0,0,A02,1,0.0,0,A02,hook_punch,attack,试探攻击,D20,slip_parry_combo,,,0,0,0,0,0.054965478395463604,-2,2,2,0,0,134,2423104214
greedy,落后局,2,2228,-2,2,2,0,0,A02,1,0.0,0,A02,hook_punch,attack,试探攻击,D01,cross_block,,,0,0,0,0,0.053312659911308985,-2,2,2,0,0,134,2423104214
greedy,落后局,3,2264,-2,2,2,0,0,A02,1,0.0,0,A02,hook_punch,attack,试探攻击,D06,lateral_slip,,,0,0,0,0,0.05486984867633815,-2,2,2,0,0,134,2423104214
greedy,落后局,4,2300,-2,2,2,0,0,A02,1,0.0,0,A02,hook_punch,attack,试探攻击,D02,single_parry,,,0,0,0,0,0.05355390458683949,-2,2,2,0,0,134,2423104214
greedy,落后局,5,2336,-2,2,2,0,0,A02,1,0.0,0,A02,hook_punch,attack,试探攻击,D03,elbow_block,,,0,0,0,0,0.05236842837106998,-2,2,2,0,0,134,2423104214
greedy,落后局,6,2372,-2,2,2,0,0,A02,1,0.0,0,A02,hook_punch,attack,试探攻击,D01,cross_block,,,0,0,0,0,0.053312659911308985,-2,2,2,0,0,134,2423104214
greedy,落后局,7,2408,-2,2,2,0,0,A02,1,0.0,0,A02,hook_punch,attack,试探攻击,D03,elbow_block,,,0,0,0,0,0.05236842837106998,-2,2,2,0,0,134,2423104214
greedy,落后局,8,2444,-2,2,2,0,0,A04,1,0.0,0,A04,swing_punch,attack,激进攻击,D07,duck_evade,,,0,0,0,0,0.03873101469139751,-2,2,2,0,0,134,2423104214
greedy,落后局,9,2480,-2,2,2,0,0,A04,1,0.0,0,A04,swing_punch,attack,激进攻击,D10,orbit_step,,,0,0,0,0,0.02720881262014975,-2,2,2,0,0,134,2423104214
greedy,落后局,10,2516,-2,2,2,0,0,A04,1,0.0,0,A04,swing_punch,attack,激进攻击,D10,orbit_step,,,0,0,0,0,0.02720881262014975,-2,2,2,0,0,134,2423104214
greedy,落后局,11,2552,-2,2,2,0,0,A04,1,0.0,0,A04,swing_punch,attack,激进攻击,D10,orbit_step,,,0,0,0,0,0.02720881262014975,-2,2,2,0,0,134,2423104214
greedy,落后局,12,2588,-2,2,2,0,0,A04,1,0.0,0,A04,swing_punch,attack,激进攻击,D07,duck_evade,,,0,0,0,0,0.03873101469139751,-2,2,2,0,0,134,2423104214
greedy,落后局,13,2624,-2,2,2,0,0,A04,1,0.0,0,A04,swing_punch,attack,激进攻击,D22,block_retreat_combo,,,0,0,0,0,0.035945283995111314,-2,2,2,0,0,134,2423104214
greedy,落后局,14,2660,-2,2,2,0,0,A04,1,0.0,0,A04,swing_punch,attack,激进攻击,D21,duck_slip_combo,,,0,0,0,0,0.03666815439002756,-2,2,2,0,0,134,2423104214
greedy,落后局,15,2696,-2,2,2,0,0,A04,1,0.0,0,A04,swing_punch,attack,激进攻击,D10,orbit_step,,,0,0,0,0,0.04273599937543135,-2,2,2,0,0,134,2423104214
greedy,落后局,16,2732,-2,2,2,0,0,A04,1,0.0,0,A04,swing_punch,attack,激进攻击,D10,orbit_step,,,0,0,0,0,0.04273599937543135,-2,2,2,0,0,134,2423104214
greedy,落后局,17,2768,-2,2,2,0,0,A04,1,0.0,0,A04,swing_punch,attack,激进攻击,D07,duck_evade,,,0,0,0,0,0.05957670405933972,-2,2,2,0,0,134,2423104214
greedy,落后局,18,2804,-2,2,2,0,0,A04,1,0.0,0,A04,swing_punch,attack,激进攻击,D20,slip_parry_combo,,,0,0,0,0,0.051525631763629384,-2,2,2,0,0,134,2423104214
greedy,落后局,19,2840,-2,2,2,0,0,A04,1,0.0,0,A04,swing_punch,attack,激进攻击,D20,slip_parry_combo,,,0,0,0,0,0.051525631763629384,-2,2,2,0,0,134,2423104214
greedy,落后局,20,2876,-2,2,2,0,0,A04,1,0.0,0,A04,swing_punch,attack,激进攻击,D07,duck_evade,,,0,0,0,0,0.05957670405933972,-2,2,2,0,0,134,2423104214
static,落后局,1,2192,-2,2,2,0,0,A04,1,0.0,0,A04,swing_punch,attack,激进攻击,D07,duck_evade,,,0,0,0,0,0.03873101469139751,-2,2,2,0,0,134,2423104214
static,落后局,2,2228,-2,2,2,0,0,A04,1,0.0,0,A04,swing_punch,attack,激进攻击,D07,duck_evade,,,0,0,0,0,0.03873101469139751,-2,2,2,0,0,134,2423104214
static,落后局,3,2264,-2,2,2,0,0,A04,1,0.0,0,A04,swing_punch,attack,激进攻击,D21,duck_slip_combo,,,0,0,0,0,0.03666815439002756,-2,2,2,0,0,134,2423104214
static,落后局,4,2300,-2,2,2,0,0,A04,1,0.0,0,A04,swing_punch,attack,激进攻击,D21,duck_slip_combo,,,0,0,0,0,0.03666815439002756,-2,2,2,0,0,134,2423104214
static,落后局,5,2336,-2,2,2,0,0,A04,1,0.0,0,A04,swing_punch,attack,激进攻击,D07,duck_evade,,,0,0,0,0,0.03873101469139751,-2,2,2,0,0,134,2423104214
static,落后局,6,2372,-2,2,2,0,0,A04,1,0.0,0,A04,swing_punch,attack,激进攻击,D10,orbit_step,,,0,0,0,0,0.02720881262014975,-2,2,2,0,0,134,2423104214
static,落后局,7,2408,-2,2,2,0,0,A04,1,0.0,0,A04,swing_punch,attack,激进攻击,D10,orbit_step,,,0,0,0,0,0.02720881262014975,-2,2,2,0,0,134,2423104214
static,落后局,8,2444,-2,2,2,0,0,A04,1,0.0,0,A04,swing_punch,attack,激进攻击,D07,duck_evade,,,0,0,0,0,0.03873101469139751,-2,2,2,0,0,134,2423104214
static,落后局,9,2480,-2,2,2,0,0,A04,1,0.0,0,A04,swing_punch,attack,激进攻击,D10,orbit_step,,,0,0,0,0,0.02720881262014975,-2,2,2,0,0,134,2423104214
static,落后局,10,2516,-2,2,2,0,0,A04,1,0.0,0,A04,swing_punch,attack,激进攻击,D10,orbit_step,,,0,0,0,0,0.02720881262014975,-2,2,2,0,0,134,2423104214
static,落后局,11,2552,-2,2,2,0,0,A04,1,0.0,0,A04,swing_punch,attack,激进攻击,D07,duck_evade,,,0,0,0,0,0.03873101469139751,-2,2,2,0,0,134,2423104214
static,落后局,12,2588,-2,2,2,0,0,A04,1,0.0,0,A04,swing_punch,attack,激进攻击,D20,slip_parry_combo,,,0,0,0,0,0.0332225705008145,-2,2,2,0,0,134,2423104214
static,落后局,13,2624,-2,2,2,0,0,A04,1,0.0,0,A04,swing_punch,attack,激进攻击,D22,block_retreat_combo,,,0,0,0,0,0.035945283995111314,-2,2,2,0,0,134,2423104214
static,落后局,14,2660,-2,2,2,0,0,A04,1,0.0,0,A04,swing_punch,attack,激进攻击,D20,slip_parry_combo,,,0,0,0,0,0.0332225705008145,-2,2,2,0,0,134,2423104214
static,落后局,15,2696,-2,2,2,0,0,A04,1,0.0,0,A04,swing_punch,attack,激进攻击,D10,orbit_step,,,0,0,0,0,0.04273599937543135,-2,2,2,0,0,134,2423104214
static,落后局,16,2732,-2,2,2,0,0,A04,1,0.0,0,A04,swing_punch,attack,激进攻击,D20,slip_parry_combo,,,1,0,0,0,0.051525631763629384,-1,2,2,0,0,134,2423104214
static,落后局,17,3488,-1,2,2,0,0,A04,1,0.0,0,A04,swing_punch,attack,激进攻击,D22,block_retreat_combo,,,0,0,0,0,0.035945283995111314,-1,2,2,0,0,134,2423104214
static,落后局,18,3524,-1,2,2,0,0,A04,1,0.0,0,A04,swing_punch,attack,激进攻击,D20,slip_parry_combo,,,0,0,0,0,0.0332225705008145,-1,2,2,0,0,134,2423104214
static,落后局,19,3560,-1,2,2,0,0,A04,1,0.0,0,A04,swing_punch,attack,激进攻击,D07,duck_evade,,,0,0,0,0,0.03873101469139751,-1,2,2,0,0,134,2423104214
static,落后局,20,3596,-1,2,2,0,0,A04,1,0.0,0,A04,swing_punch,attack,激进攻击,D10,orbit_step,,,0,0,0,0,0.02720881262014975,-1,2,2,0,0,134,2423104214
rule,落后局,1,2192,-2,2,2,0,0,A04,1,0.0,0,A04,swing_punch,attack,激进攻击,D07,duck_evade,,,0,0,0,0,0.03873101469139751,-2,2,2,0,0,134,2423104214
rule,落后局,2,2228,-2,2,2,0,0,A04,1,0.0,0,A04,swing_punch,attack,激进攻击,D21,duck_slip_combo,,,0,0,0,0,0.03666815439002756,-2,2,2,0,0,134,2423104214
rule,落后局,3,2264,-2,2,2,0,0,A04,1,0.0,0,A04,swing_punch,attack,激进攻击,D07,duck_evade,,,0,0,0,0,0.03873101469139751,-2,2,2,0,0,134,2423104214
rule,落后局,4,2300,-2,2,2,0,0,A04,1,0.0,0,A04,swing_punch,attack,激进攻击,D22,block_retreat_combo,,,0,0,0,0,0.035945283995111314,-2,2,2,0,0,134,2423104214
rule,落后局,5,2336,-2,2,2,0,0,A04,1,0.0,0,A04,swing_punch,attack,激进攻击,D10,orbit_step,,,0,0,0,1,0.02720881262014975,-2,2,2,1,0,134,2423104214
rule,落后局,6,2374,-2,2,2,1,0,D16,1,0.0,0,D16,step_adjust,defense,平衡恢复,A08,low_sweep,,,0,0,0,1,-0.028665832358632105,-2,2,2,1,0,134,2423104214
rule,落后局,7,2410,-2,2,2,1,0,D16,1,0.0,0,D16,step_adjust,defense,平衡恢复,A01,straight_punch,,,0,1,0,0,-0.08707017344222515,-2,1,2,0,0,134,2423104214
rule,落后局,8,2432,-2,1,2,0,0,A04,1,0.0,0,A04,swing_punch,attack,激进攻击,D07,duck_evade,,,0,0,0,0,0.037825744360350064,-2,1,2,0,0,134,2423104214
rule,落后局,9,2468,-2,1,2,0,0,A04,1,0.0,0,A04,swing_punch,attack,激进攻击,D10,orbit_step,,,0,0,0,0,0.026303542289102304,-2,1,2,0,0,134,2423104214
rule,落后局,10,2504,-2,1,2,0,0,A04,1,0.0,0,A04,swing_punch,attack,激进攻击,D10,orbit_step,,,0,0,0,0,0.026303542289102304,-2,1,2,0,0,134,2423104214
rule,落后局,11,2540,-2,1,2,0,0,A04,1,0.0,0,A04,swing_punch,attack,激进攻击,D10,orbit_step,,,0,0,0,0,0.026303542289102304,-2,1,2,0,0,134,2423104214
rule,落后局,12,2576,-2,1,2,0,0,A04,1,0.0,0,A04,swing_punch,attack,激进攻击,D07,duck_evade,,,0,0,0,0,0.037825744360350064,-2,1,2,0,0,134,2423104214
rule,落后局,13,2612,-2,1,2,0,0,A04,1,0.0,0,A04,swing_punch,attack,激进攻击,D22,block_retreat_combo,,,0,0,0,0,0.03504001366406387,-2,1,2,0,0,134,2423104214
rule,落后局,14,2648,-2,1,2,0,0,A04,1,0.0,0,A04,swing_punch,attack,激进攻击,D21,duck_slip_combo,,,0,0,0,0,0.035762884058980114,-2,1,2,0,0,134,2423104214
rule,落后局,15,2684,-2,1,2,0,0,A04,1,0.0,0,A04,swing_punch,attack,激进攻击,D10,orbit_step,,,0,0,0,0,0.04191812195607004,-2,1,2,0,0,134,2423104214
rule,落后局,16,2720,-2,1,2,0,0,A04,1,0.0,0,A04,swing_punch,attack,激进攻击,D10,orbit_step,,,0,0,0,0,0.04191812195607004,-2,1,2,0,0,134,2423104214
rule,落后局,17,2756,-2,1,2,0,0,A04,1,0.0,0,A04,swing_punch,attack,激进攻击,D07,duck_evade,,,0,0,0,0,0.05875882663997841,-2,1,2,0,0,134,2423104214
rule,落后局,18,2792,-2,1,2,0,0,A04,1,0.0,0,A04,swing_punch,attack,激进攻击,D20,slip_parry_combo,,,0,0,0,0,0.05070775434426807,-2,1,2,0,0,134,2423104214
rule,落后局,19,2828,-2,1,2,0,0,A04,1,0.0,0,A04,swing_punch,attack,激进攻击,D20,slip_parry_combo,,,0,0,0,0,0.05070775434426807,-2,1,2,0,0,134,2423104214
rule,落后局,20,2864,-2,1,2,0,0,A04,1,0.0,0,A04,swing_punch,attack,激进攻击,D07,duck_evade,,,0,0,0,0,0.05875882663997841,-2,1,2,0,0,134,2423104214
mdp,落后局,1,2192,-2,2,2,0,0,A04,1,0.0,0,A04,swing_punch,attack,激进攻击,D07,duck_evade,,,0,0,0,0,0.03873101469139751,-2,2,2,0,0,134,2423104214
mdp,落后局,2,2228,-2,2,2,0,0,A04,1,0.0,0,A04,swing_punch,attack,激进攻击,D21,duck_slip_combo,,,0,0,0,0,0.03666815439002756,-2,2,2,0,0,134,2423104214
mdp,落后局,3,2264,-2,2,2,0,0,A04,1,0.0,0,A04,swing_punch,attack,激进攻击,D07,duck_evade,,,0,0,0,0,0.03873101469139751,-2,2,2,0,0,134,2423104214
mdp,落后局,4,2300,-2,2,2,0,0,A04,2,0.02842275561157015,1,A02,hook_punch,attack,试探攻击,D02,single_parry,,,0,0,0,0,0.05355390458683949,-2,2,2,0,0,134,2423104214
mdp,落后局,5,2336,-2,2,2,0,0,A04,1,0.0,0,A04,swing_punch,attack,激进攻击,D10,orbit_step,,,0,0,0,1,0.02720881262014975,-2,2,2,1,0,134,2423104214
mdp,落后局,6,2374,-2,2,2,1,0,D15,1,0.0,0,D15,yield_buffer,defense,平衡恢复,A08,low_sweep,,,0,1,0,0,-0.043219839782443245,-2,1,2,0,0,134,2423104214
mdp,落后局,7,2396,-2,1,2,0,0,D06,1,0.0,0,D06,lateral_slip,defense,反击防守,A01,straight_punch,,,0,1,0,0,-0.11824724729733782,-2,0,2,0,0,134,2423104214
mdp,落后局,8,2420,-2,0,2,0,0,D15,1,0.0,0,D15,yield_buffer,defense,平衡恢复,A12,body_charge,A01,straight_punch,1,0,0,0,0.19955860708241258,-1,0,2,0,1,134,2423104214
mdp,落后局,9,3177,-1,0,2,0,1,A04,1,0.0,0,A04,swing_punch,attack,激进攻击,D10,orbit_step,,,0,0,0,0,0.03056239585114729,-1,0,2,0,0,134,2423104214
mdp,落后局,10,3212,-1,0,2,0,0,D15,1,0.0,0,D15,yield_buffer,defense,平衡恢复,A02,hook_punch,,,0,0,0,0,-0.049076340953036104,-1,0,2,0,0,134,2423104214
mdp,落后局,11,3248,-1,0,2,0,0,D15,1,0.0,0,D15,yield_buffer,defense,平衡恢复,A02,hook_punch,,,0,0,0,0,-0.049076340953036104,-1,0,2,0,0,134,2423104214
mdp,落后局,12,3284,-1,0,2,0,0,D15,1,0.0,0,D15,yield_buffer,defense,平衡恢复,A12,body_charge,A01,straight_punch,1,0,0,0,0.19955860708241258,0,0,2,0,1,134,2423104214
mdp,落后局,13,4041,0,0,2,0,1,A04,1,0.0,0,A04,swing_punch,attack,激进攻击,D22,block_retreat_combo,,,0,0,0,0,0.05936528372576819,0,0,2,0,0,134,2423104214
mdp,落后局,14,4076,0,0,2,0,0,D15,1,0.0,0,D15,yield_buffer,defense,平衡恢复,A08,low_sweep,,,0,0,0,0,-0.02784258306617972,0,0,2,0,0,134,2423104214
mdp,落后局,15,4112,0,0,2,0,0,D15,1,0.0,0,D15,yield_buffer,defense,平衡恢复,A02,hook_punch,,,0,0,0,0,-0.054104996580655096,0,0,2,0,0,134,2423104214
mdp,落后局,16,4148,0,0,2,0,0,D15,1,0.0,0,D15,yield_buffer,defense,平衡恢复,A03,combo_punch,,,0,0,0,0,-0.05689575601841236,0,0,2,0,0,134,2423104214
mdp,落后局,17,4184,0,0,2,0,0,D15,2,0.12151503932542762,1,A04,swing_punch,attack,激进攻击,D07,duck_evade,,,0,0,0,0,0.057292896606590975,0,0,2,0,0,134,2423104214
mdp,落后局,18,4220,0,0,2,0,0,D15,1,0.0,0,D15,yield_buffer,defense,平衡恢复,A04,swing_punch,,,0,0,0,1,-0.12451487282049772,0,0,2,1,0,134,2423104214
mdp,落后局,19,4258,0,0,2,1,0,D15,1,0.0,0,D15,yield_buffer,defense,平衡恢复,A04,swing_punch,,,0,0,0,0,-0.12451487282049772,0,0,2,0,0,134,2423104214
mdp,落后局,20,4292,0,0,2,0,0,D15,1,0.0,0,D15,yield_buffer,defense,平衡恢复,A12,body_charge,A01,straight_punch,1,0,0,0,0.22155465905861219,1,0,2,0,1,134,2423104214
