action_id,action_name,attack_category,attack_utility,conditional_flag,trigger_state,support_mode,phase_count,main_plane,rotation_complexity,support_switch_count,translation_distance_m,impact_impulse,impact_kinetic,score_potential,work_cost,peak_power_proxy,exec_time,exposure_index,com_shift_max,zmp_margin_norm,fall_risk,stable_margin_mode,range_tag_q1,end_velocity_peak,trajectory_type,direction_tag,height_tag,range_tag,target_zone,contact_mode_attack,attack_primary_plane,attack_entry_state,attack_trigger_state,semantic_source_type,contact_phase_policy,contact_phase_no,contact_phase_name,contact_phase_time_ratio,contact_fraction_in_phase,contact_phase_theta_deg,contact_translation_share,contact_support_mode,contact_strike_segments_json,contact_active_segments_json,contact_reach_m,contact_load_family,contact_plane,recover_phase_policy,recover_delay_base_s,recover_switch_coeff,recover_rotation_coeff,recover_risk_coeff,counter_unlock_mode,counter_unlock_coeff,response_policy_source,t_contact,t_end,t_recover,opp_recover_time,attack_description,J_attack_norm,E_attack_norm,H_attack,R_attack,tau_norm,time_norm,impact_score,score_prob,energy_cost,balance_cost,defense_id,defense_name,defense_category,category,defense_role,is_primary_candidate,closure_group,entry_state,exit_state,coverage_direction,coverage_height,coverage_range,coverage_target_zone,contact_mode,support_mode_def,route_type,primary_joint_group,primary_angle_deg,secondary_joint_group,secondary_angle_deg,sequence_ids,exec_time_def,effective_support_mass,balance_cost_def,mobility_cost,J_cap,E_cap,absorb_base,clear_back_m,clear_lateral_m,clear_orbit_m,clear_drop_m,postdef_delay_s,counter_readiness_tag,force_capacity_factor,force_capacity_factor_input,force_capacity_factor_delta,contact_stiffness_ratio,contact_stiffness_ratio_input,contact_stiffness_ratio_delta,defense_source_type,defense_description,force_capacity_basis,stiffness_basis,active_segments_json,support_segments_json,defense_stable_margin,force_capacity_factor_audit,contact_stiffness_ratio_audit,state_feasible,active_primary_feasible,fallback_feasible,ground_feasible,recovery_feasible,role_feasible,primary_role_feasible,direction_match,height_match,range_match,zone_match,p_geo,geo_covered,p_react,p_route,d_need,d_clear,p_clear,clearance_need_ratio,p_load_j,p_load_e,p_load,p_success,residual_damage,defense_damage,p_fall,base_counter_window,counter_window,counter_ready,counter_action_id,counter_action_ids,counter_action_names,counter_prob_effective,counter_prob,counter_tau_norm,p_block,exit_state_after_defense,counter_window_norm,defense_harm_safe,stability_safe,method1_score,method1_rank,method2_score,method2_rank,method3_score,method3_rank,proposed_score,primary_score,score_def,proposed_utility,fallback_score,rank,fallback_rank
A07,spinning_kick,kick,0.0701238414969889,0,standing,single_support_rotational,2,multi_plane,3,1,0.0,55.64786313177201,84.11265063128957,0.1044600278186458,591.5069187995202,833.651383893762,0.85,2.273108368055556,0.058560829133777,-3.876655263480766,0.999999999999966,0.050532,long,3.782880753979255,spin,spin,high,long,head_torso,leg_contact,multi_plane,standing,standing,derived_from_q1_phase_logic,main_strike,2,kick_release,0.55,0.65,180.0,0.0,single_support_rotational,"[""S10""]","[""S2"", ""S8"", ""S10""]",0.6865,lower_terminal,multi_plane,from_contact_to_end,0.08,0.05,0.05,0.22,immediate,1.0,derived_from_q1_phase_templates,0.6863750000000001,0.85,0.6636249999999925,1.3499999999999925,spinning kick,1.0,1.0,1.0,0.6945437899145246,1.0,0.65625,55.64786313177201,0.1044600278186458,591.5069187995202,0.058560829133777,D07,duck_evade,evade,evade,active_primary,1,active,standing,crouched,front,high,middle,head_torso,none,quasi_single_support,evade_duck,knee_single,70.0,,0.0,,0.17393229166666666,10.836,0.14780610000000002,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.23203741893102367,0.1,medium,0.0,0.0,0.0,1.0,0.05,0.95,derived_model,duck under high line attacks,non contact vertical evade,noncontact baseline reference,"[""S2"", ""S7"", ""S8""]","[""S7"", ""S8"", ""S9"", ""S10""]",0.0821145,OK,revisit,True,True,False,False,False,True,True,0.0,1.0,0.5,1.0,0.55,True,0.9940855636588724,0.48,0.17849,0.23203741893102367,0.6824303112874461,0.26,0.0,0.0,0.0,0.17909604785267727,0.8209039521473227,0.8209039521473227,1.0,0.3896927083333258,0.3896927083333258,1,A01,A01|A09,straight_punch|knee_strike,0.17909604785267727,0.17909604785267727,0.044556397429346674,0.17909604785267727,crouched,0.6991310035507247,0.1790960478526773,0.0,0.5,8,0.17909604785267727,5,0.299826200710145,11,0.0,0.0,0.0,0.0,0.0,10,14
A07,spinning_kick,kick,0.0701238414969889,0,standing,single_support_rotational,2,multi_plane,3,1,0.0,55.64786313177201,84.11265063128957,0.1044600278186458,591.5069187995202,833.651383893762,0.85,2.273108368055556,0.058560829133777,-3.876655263480766,0.999999999999966,0.050532,long,3.782880753979255,spin,spin,high,long,head_torso,leg_contact,multi_plane,standing,standing,derived_from_q1_phase_logic,main_strike,2,kick_release,0.55,0.65,180.0,0.0,single_support_rotational,"[""S10""]","[""S2"", ""S8"", ""S10""]",0.6865,lower_terminal,multi_plane,from_contact_to_end,0.08,0.05,0.05,0.22,immediate,1.0,derived_from_q1_phase_templates,0.6863750000000001,0.85,0.6636249999999925,1.3499999999999925,spinning kick,1.0,1.0,1.0,0.6945437899145246,1.0,0.65625,55.64786313177201,0.1044600278186458,591.5069187995202,0.058560829133777,D08,back_step,evade,evade,active_primary,1,active,standing,off_line,front_lateral,middle_high,middle,head_torso,none,dynamic_step,evade_back,step_back,50.0,torso_turn,10.0,,0.16138020833333333,11.592000000000002,0.12389634872246487,1.1538067779761212,0.0,0.0,0.0,0.1577668530603535,0.0,0.0,0.0,0.1,medium,0.0,0.0,0.0,1.0,0.05,0.95,derived_model,backward step to break range against straight or mid-high entries,non contact backward route,noncontact baseline reference,"[""S2"", ""S7"", ""S8"", ""S9"", ""S10""]","[""S7"", ""S8"", ""S9"", ""S10""]",0.10738049999999999,OK,revisit,True,True,False,False,False,True,True,0.5,1.0,0.5,1.0,0.7250000000000001,True,0.9947796038371811,0.82,0.37757500000000005,0.1577668530603535,0.041482491395824744,0.55,0.0,0.0,0.0,0.024532599164187645,0.9754674008358124,0.9754674008358124,0.9364157173352354,0.40224479166665916,0.40224479166665916,1,A01,A01|A09|A02,straight_punch|knee_strike|hook_punch,0.024532599164187645,0.024532599164187645,0.044556397429346674,0.024532599164187645,off_line,0.7216501588487999,0.024532599164187596,0.06358428266476457,0.5,9,0.024532599164187645,7,0.30433003176976003,10,0.0,0.0,0.0,0.0,0.0,11,15
A07,spinning_kick,kick,0.0701238414969889,0,standing,single_support_rotational,2,multi_plane,3,1,0.0,55.64786313177201,84.11265063128957,0.1044600278186458,591.5069187995202,833.651383893762,0.85,2.273108368055556,0.058560829133777,-3.876655263480766,0.999999999999966,0.050532,long,3.782880753979255,spin,spin,high,long,head_torso,leg_contact,multi_plane,standing,standing,derived_from_q1_phase_logic,main_strike,2,kick_release,0.55,0.65,180.0,0.0,single_support_rotational,"[""S10""]","[""S2"", ""S8"", ""S10""]",0.6865,lower_terminal,multi_plane,from_contact_to_end,0.08,0.05,0.05,0.22,immediate,1.0,derived_from_q1_phase_templates,0.6863750000000001,0.85,0.6636249999999925,1.3499999999999925,spinning kick,1.0,1.0,1.0,0.6945437899145246,1.0,0.65625,55.64786313177201,0.1044600278186458,591.5069187995202,0.058560829133777,D09,spin_evade,evade,evade,active_primary,1,active,standing,off_line,spin,all,middle,all,none,single_support_rotational,evade_spin,waist_turn,120.0,,0.0,,0.2953125,9.576,0.0909576,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,medium,0.0,0.0,0.0,1.0,0.05,0.95,derived_model,spin off the incoming line,rotational evade route,noncontact baseline reference,"[""S2"", ""S7"", ""S8"", ""S9"", ""S10""]","[""S7"", ""S8"", ""S9"", ""S10""]",0.050532,OK,revisit,True,True,False,False,False,True,True,1.0,1.0,0.5,1.0,0.8999999999999999,True,0.980365264422938,0.72,0.2746,0.0,0.019400654810051182,0.4,0.0,0.0,0.0,0.012324783797676413,0.9876752162023236,0.9876752162023236,1.0,0.2683124999999925,0.2683124999999925,1,A01,A01,straight_punch,0.011022978509046535,0.011022978509046535,0.044556397429346674,0.012324783797676413,off_line,0.48136796860398584,0.01232478379767643,0.0,0.5,10,0.012324783797676413,8,0.25627359372079717,13,0.0,0.0,0.0,0.0,0.0,12,16
A07,spinning_kick,kick,0.0701238414969889,0,standing,single_support_rotational,2,multi_plane,3,1,0.0,55.64786313177201,84.11265063128957,0.1044600278186458,591.5069187995202,833.651383893762,0.85,2.273108368055556,0.058560829133777,-3.876655263480766,0.999999999999966,0.050532,long,3.782880753979255,spin,spin,high,long,head_torso,leg_contact,multi_plane,standing,standing,derived_from_q1_phase_logic,main_strike,2,kick_release,0.55,0.65,180.0,0.0,single_support_rotational,"[""S10""]","[""S2"", ""S8"", ""S10""]",0.6865,lower_terminal,multi_plane,from_contact_to_end,0.08,0.05,0.05,0.22,immediate,1.0,derived_from_q1_phase_templates,0.6863750000000001,0.85,0.6636249999999925,1.3499999999999925,spinning kick,1.0,1.0,1.0,0.6945437899145246,1.0,0.65625,55.64786313177201,0.1044600278186458,591.5069187995202,0.058560829133777,D10,orbit_step,evade,evade,active_primary,1,active,standing,off_line,spin,all,long,all,none,dynamic_step,evade_orbit,waist_turn,90.0,hip_lateral,45.0,,0.22648437500000002,11.592000000000002,0.19328489999999998,1.8,0.0,0.0,0.0,0.0,0.0,0.3241420613767649,0.0,0.1,medium,0.0,0.0,0.0,1.0,0.05,0.95,derived_model,orbit step around wide spin or large arc attacks,non contact orbit route,noncontact baseline reference,"[""S2"", ""S7"", ""S8"", ""S9"", ""S10""]","[""S7"", ""S8"", ""S9"", ""S10""]",0.10738049999999999,OK,revisit,True,True,False,False,False,True,True,1.0,1.0,1.0,1.0,1.0,True,0.9900374158949112,1.0,0.240275,0.3241420613767649,0.7681867677681131,0.35,0.0,0.0,0.0,0.760533642485807,0.23946635751419298,0.23946635751419298,0.3586244223763811,0.3371406249999924,0.3371406249999924,1,A01,A01|A09,straight_punch|knee_strike,0.760533642485807,0.760533642485807,0.044556397429346674,0.760533642485807,off_line,0.6048495608297378,0.760533642485807,0.641375577623619,1.0,1,0.760533642485807,1,0.8844658896866122,1,0.3805947013014957,0.3805947013014957,0.3805947013014957,1.0,0.0,1,17
A07,spinning_kick,kick,0.0701238414969889,0,standing,single_support_rotational,2,multi_plane,3,1,0.0,55.64786313177201,84.11265063128957,0.1044600278186458,591.5069187995202,833.651383893762,0.85,2.273108368055556,0.058560829133777,-3.876655263480766,0.999999999999966,0.050532,long,3.782880753979255,spin,spin,high,long,head_torso,leg_contact,multi_plane,standing,standing,derived_from_q1_phase_logic,main_strike,2,kick_release,0.55,0.65,180.0,0.0,single_support_rotational,"[""S10""]","[""S2"", ""S8"", ""S10""]",0.6865,lower_terminal,multi_plane,from_contact_to_end,0.08,0.05,0.05,0.22,immediate,1.0,derived_from_q1_phase_templates,0.6863750000000001,0.85,0.6636249999999925,1.3499999999999925,spinning kick,1.0,1.0,1.0,0.6945437899145246,1.0,0.65625,55.64786313177201,0.1044600278186458,591.5069187995202,0.058560829133777,D11,head_guard,posture,posture,fallback_mitigation,0,fallback,standing,standing,front,high,middle,head,passive,double_support,head_cover,shoulder_pair,40.0,,0.0,,0.10510416666666667,12.600000000000001,0.071070451904515,0.562577787576308,6.817106022627187,4.340839457247231,0.63,0.0,0.0,0.0,0.0,0.1,medium,0.7230698193372225,0.65,0.07306981933722245,0.37,0.35,0.020000000000000018,derived_model,high guard posture for fallback,passive area coverage,passive contact spread,"[""S2"", ""S3"", ""S4"", ""S5"", ""S6""]","[""S7"", ""S8"", ""S9"", ""S10""]",0.12633,OK,OK,True,False,True,False,False,True,False,0.0,1.0,0.5,0.5,0.44999999999999996,True,0.9970195864031539,1.0,0.0,0.0,1.0,0.0,5.665343112928219e-12,5.0466527694955e-31,2.8326715564641095e-12,0.15546027901048368,0.7419202337846889,0.7419202337846889,0.3952988124177787,0.45852083333332583,0.45852083333332583,1,A01,A01|A08|A09,straight_punch|low_sweep|knee_strike,0.15546027901048368,0.15546027901048368,0.044556397429346674,0.15546027901048368,standing,0.8226125957764769,0.25807976621531115,0.6047011875822212,0.0,14,0.0,14,0.0,14,0.0,0.0,0.0,0.0,0.3640043406130056,13,5
A07,spinning_kick,kick,0.0701238414969889,0,standing,single_support_rotational,2,multi_plane,3,1,0.0,55.64786313177201,84.11265063128957,0.1044600278186458,591.5069187995202,833.651383893762,0.85,2.273108368055556,0.058560829133777,-3.876655263480766,0.999999999999966,0.050532,long,3.782880753979255,spin,spin,high,long,head_torso,leg_contact,multi_plane,standing,standing,derived_from_q1_phase_logic,main_strike,2,kick_release,0.55,0.65,180.0,0.0,single_support_rotational,"[""S10""]","[""S2"", ""S8"", ""S10""]",0.6865,lower_terminal,multi_plane,from_contact_to_end,0.08,0.05,0.05,0.22,immediate,1.0,derived_from_q1_phase_templates,0.6863750000000001,0.85,0.6636249999999925,1.3499999999999925,spinning kick,1.0,1.0,1.0,0.6945437899145246,1.0,0.65625,55.64786313177201,0.1044600278186458,591.5069187995202,0.058560829133777,D12,sink_guard,posture,posture,fallback_mitigation,0,fallback,standing,crouched,front,middle,close,torso,passive,double_support,torso_sink,knee_pair,40.0,,0.0,,0.10510416666666667,12.600000000000001,0.07919151841589842,0.6268623321134997,6.817106022627187,4.340839457247231,0.63,0.0,0.0,0.0,0.0,0.18,slow,0.7230698193372225,0.6,0.1230698193372225,0.37,0.35,0.020000000000000018,derived_model,compact torso guard posture,passive body contraction,passive contact spread,"[""S2"", ""S7"", ""S8""]","[""S7"", ""S8"", ""S9"", ""S10""]",0.12633,revisit,OK,True,False,True,False,False,True,False,0.0,0.5,0.0,0.5,0.225,True,0.9970195864031539,1.0,0.0,0.0,1.0,0.0,5.665343112928219e-12,5.0466527694955e-31,2.8326715564641095e-12,0.07773013950524185,0.8709601168923444,0.8709601168923444,0.48100881869809375,0.3785208333333258,0.3785208333333258,1,A01,A01|A09,straight_punch|knee_strike,0.07773013950524185,0.07773013950524185,0.044556397429346674,0.07773013950524185,crouched,0.6790880209306537,0.12903988310765557,0.5189911813019062,0.0,15,0.0,15,0.0,15,0.0,0.0,0.0,0.0,0.25782637593528124,14,7
A07,spinning_kick,kick,0.0701238414969889,0,standing,single_support_rotational,2,multi_plane,3,1,0.0,55.64786313177201,84.11265063128957,0.1044600278186458,591.5069187995202,833.651383893762,0.85,2.273108368055556,0.058560829133777,-3.876655263480766,0.999999999999966,0.050532,long,3.782880753979255,spin,spin,high,long,head_torso,leg_contact,multi_plane,standing,standing,derived_from_q1_phase_logic,main_strike,2,kick_release,0.55,0.65,180.0,0.0,single_support_rotational,"[""S10""]","[""S2"", ""S8"", ""S10""]",0.6865,lower_terminal,multi_plane,from_contact_to_end,0.08,0.05,0.05,0.22,immediate,1.0,derived_from_q1_phase_templates,0.6863750000000001,0.85,0.6636249999999925,1.3499999999999925,spinning kick,1.0,1.0,1.0,0.6945437899145246,1.0,0.65625,55.64786313177201,0.1044600278186458,591.5069187995202,0.058560829133777,D13,body_turn_guard,posture,posture,fallback_mitigation,0,fallback,standing,standing,lateral,middle,middle,torso,passive,double_support,body_turn,waist_turn,45.0,,0.0,,0.11324218750000001,12.600000000000001,0.08860671709836337,0.7013909372149401,6.817106022627187,4.340839457247231,0.63,0.0,0.0,0.0,0.0,0.1,medium,0.7230698193372225,0.58,0.14306981933722251,0.37,0.35,0.020000000000000018,derived_model,body turn guard to narrow target,passive torso turn,passive contact spread,"[""S2"", ""S7"", ""S8""]","[""S7"", ""S8"", ""S9"", ""S10""]",0.12633,revisit,OK,True,False,True,False,False,True,False,0.5,0.5,0.5,0.5,0.5,True,0.9967677139806081,1.0,0.0,0.0,1.0,0.0,5.665343112928219e-12,5.0466527694955e-31,2.8326715564641095e-12,0.17269000644777566,0.7133171458623394,0.7133171458623394,0.482782221549353,0.45038281249999246,0.45038281249999246,1,A01,A01|A08|A09,straight_punch|low_sweep|knee_strike,0.17269000644777566,0.17269000644777566,0.044556397429346674,0.17269000644777566,standing,0.8080125210240942,0.2866828541376606,0.517217778450647,0.0,16,0.0,16,0.0,16,0.0,0.0,0.0,0.0,0.35027115049372304,15,6
A07,spinning_kick,kick,0.0701238414969889,0,standing,single_support_rotational,2,multi_plane,3,1,0.0,55.64786313177201,84.11265063128957,0.1044600278186458,591.5069187995202,833.651383893762,0.85,2.273108368055556,0.058560829133777,-3.876655263480766,0.999999999999966,0.050532,long,3.782880753979255,spin,spin,high,long,head_torso,leg_contact,multi_plane,standing,standing,derived_from_q1_phase_logic,main_strike,2,kick_release,0.55,0.65,180.0,0.0,single_support_rotational,"[""S10""]","[""S2"", ""S8"", ""S10""]",0.6865,lower_terminal,multi_plane,from_contact_to_end,0.08,0.05,0.05,0.22,immediate,1.0,derived_from_q1_phase_templates,0.6863750000000001,0.85,0.6636249999999925,1.3499999999999925,spinning kick,1.0,1.0,1.0,0.6945437899145246,1.0,0.65625,55.64786313177201,0.1044600278186458,591.5069187995202,0.058560829133777,D14,com_compensation,balance,balance,fallback_mitigation,0,fallback,standing,standing,front_lateral,middle,close,torso,passive,soft_adjust,balance_comp,imu_micro,10.0,,0.0,,0.06627604166666667,10.080000000000002,0.02018008512522157,0.15974103637474527,6.097404990567044,3.88256484232724,0.63,0.0,0.0,0.0,0.0,0.35,none,0.6467333074066086,0.45,0.1967333074066086,0.37,0.3,0.07,derived_model,center of mass compensation micro adjustment for close torso perturbation,micro adjustment support chain,soft low stiffness adjustment,"[""S2"", ""S7"", ""S8""]","[""S7"", ""S8"", ""S9"", ""S10""]",0.12633,revisit,OK,True,False,True,False,False,True,False,0.5,0.5,0.0,0.5,0.4,True,0.9979766787897242,1.0,0.0,0.0,1.0,0.0,3.867796249019685e-12,3.380279904231258e-31,1.9338981245098424e-12,0.1383195676806032,0.7703755459770465,0.7703755459770465,0.11452111741394003,0.24734895833332582,0.24734895833332582,0,,,,0.0,0.0,0.0,0.1383195676806032,standing,0.44375817604184786,0.2296244540229535,0.88547888258606,0.0,17,0.0,17,0.0,17,0.0,0.0,0.0,0.0,0.38547777106868825,16,4
A07,spinning_kick,kick,0.0701238414969889,0,standing,single_support_rotational,2,multi_plane,3,1,0.0,55.64786313177201,84.11265063128957,0.1044600278186458,591.5069187995202,833.651383893762,0.85,2.273108368055556,0.058560829133777,-3.876655263480766,0.999999999999966,0.050532,long,3.782880753979255,spin,spin,high,long,head_torso,leg_contact,multi_plane,standing,standing,derived_from_q1_phase_logic,main_strike,2,kick_release,0.55,0.65,180.0,0.0,single_support_rotational,"[""S10""]","[""S2"", ""S8"", ""S10""]",0.6865,lower_terminal,multi_plane,from_contact_to_end,0.08,0.05,0.05,0.22,immediate,1.0,derived_from_q1_phase_templates,0.6863750000000001,0.85,0.6636249999999925,1.3499999999999925,spinning kick,1.0,1.0,1.0,0.6945437899145246,1.0,0.65625,55.64786313177201,0.1044600278186458,591.5069187995202,0.058560829133777,D15,yield_buffer,balance,balance,fallback_mitigation,0,fallback,standing,standing,front,middle,close,torso,soft,soft_adjust,yield_soft,imu_soft,20.0,,0.0,,0.08255208333333333,10.080000000000002,0.03608341409129522,0.28562822838039437,6.774894433963383,4.313960935919156,0.78,0.0,0.0,0.0,0.0,0.18,slow,0.7185925637851207,0.5,0.2185925637851207,0.21999999999999997,0.15,0.06999999999999998,derived_model,yield and buffer against rush or body force at close range,soft yielding path,high damping soft contact,"[""S2"", ""S3"", ""S4"", ""S5"", ""S6""]","[""S7"", ""S8"", ""S9"", ""S10""]",0.12633,revisit,OK,True,False,True,False,False,True,False,0.0,0.5,0.0,0.5,0.225,True,0.9976198984049308,0.62,0.0,1.0,1.0,0.0,5.539926214784904e-12,4.929411520819834e-31,2.769963107392452e-12,0.15532941818164775,0.8346145732423436,0.8346145732423436,0.20072956497255928,0.4010729166666591,0.4010729166666591,1,A01,A01|A09|A02,straight_punch|knee_strike|hook_punch,0.15532941818164775,0.15532941818164775,0.044556397429346674,0.15532941818164775,standing,0.7195477480844567,0.16538542675765644,0.7992704350274407,0.0,18,0.0,18,0.0,18,0.0,0.0,0.0,0.0,0.3857367783656796,17,3
A07,spinning_kick,kick,0.0701238414969889,0,standing,single_support_rotational,2,multi_plane,3,1,0.0,55.64786313177201,84.11265063128957,0.1044600278186458,591.5069187995202,833.651383893762,0.85,2.273108368055556,0.058560829133777,-3.876655263480766,0.999999999999966,0.050532,long,3.782880753979255,spin,spin,high,long,head_torso,leg_contact,multi_plane,standing,standing,derived_from_q1_phase_logic,main_strike,2,kick_release,0.55,0.65,180.0,0.0,single_support_rotational,"[""S10""]","[""S2"", ""S8"", ""S10""]",0.6865,lower_terminal,multi_plane,from_contact_to_end,0.08,0.05,0.05,0.22,immediate,1.0,derived_from_q1_phase_templates,0.6863750000000001,0.85,0.6636249999999925,1.3499999999999925,spinning kick,1.0,1.0,1.0,0.6945437899145246,1.0,0.65625,55.64786313177201,0.1044600278186458,591.5069187995202,0.058560829133777,D16,step_adjust,balance,balance,fallback_mitigation,0,fallback,standing,standing,all,all,all,all,passive,dynamic_step,balance_step,step_adjust,30.0,,0.0,,0.128828125,11.592000000000002,0.07124382522660251,0.6634707905681434,6.538738392216093,4.1635869413411895,0.63,0.07551499999999998,0.055606499999999996,0.0,0.0,0.06,fast,0.693544206626697,0.4,0.293544206626697,0.37,0.3,0.07,derived_model,step adjustment for balance recovery,step based balance reset,soft low stiffness adjustment,"[""S2"", ""S7"", ""S8"", ""S9"", ""S10""]","[""S7"", ""S8"", ""S9"", ""S10""]",0.10738049999999999,revisit,OK,True,False,True,False,False,True,False,1.0,1.0,1.0,1.0,1.0,True,0.9962246088506501,0.58,0.16476,0.060411999999999993,0.183818827765531,0.24,4.887785785057917e-12,4.321989111986869e-31,2.4438928925289585e-12,0.3451918269678459,0.42694669937317264,0.42694669937317264,0.3614587543093029,0.47479687499999246,0.47479687499999246,1,A01,A01|A08|A09,straight_punch|low_sweep|knee_strike,0.3451918269678459,0.3451918269678459,0.044556397429346674,0.3451918269678459,standing,0.8518127452812423,0.5730533006268274,0.6385412456906971,0.0,19,0.0,19,0.0,19,0.0,0.0,0.0,0.0,0.5417948603503345,18,1
A07,spinning_kick,kick,0.0701238414969889,0,standing,single_support_rotational,2,multi_plane,3,1,0.0,55.64786313177201,84.11265063128957,0.1044600278186458,591.5069187995202,833.651383893762,0.85,2.273108368055556,0.058560829133777,-3.876655263480766,0.999999999999966,0.050532,long,3.782880753979255,spin,spin,high,long,head_torso,leg_contact,multi_plane,standing,standing,derived_from_q1_phase_logic,main_strike,2,kick_release,0.55,0.65,180.0,0.0,single_support_rotational,"[""S10""]","[""S2"", ""S8"", ""S10""]",0.6865,lower_terminal,multi_plane,from_contact_to_end,0.08,0.05,0.05,0.22,immediate,1.0,derived_from_q1_phase_templates,0.6863750000000001,0.85,0.6636249999999925,1.3499999999999925,spinning kick,1.0,1.0,1.0,0.6945437899145246,1.0,0.65625,55.64786313177201,0.1044600278186458,591.5069187995202,0.058560829133777,D17,controlled_fall,ground,ground,emergency_transition,0,fallback,standing,fallen,all,all,all,all,ground,ground_support,ground_transfer,whole_body_roll,90.0,,0.0,,0.326484375,34.397999999999996,0.06821819999999999,1.8,5.462774777754173,3.4784596605396083,0.55,0.0,0.0,0.0,0.0,0.35,none,0.57942,0.35,0.22942000000000007,0.44999999999999996,0.7,-0.25,derived_model,controlled fall as emergency transition,whole body fall transfer,ground contact transfer,"[""S2"", ""S7"", ""S8"", ""S9"", ""S10""]","[""S2"", ""S7"", ""S8"", ""S9"", ""S10""]",0.037898999999999995,revisit,revisit,True,False,True,False,False,True,False,1.0,1.0,1.0,1.0,1.0,True,0.9733746750134916,0.64,0.0,1.0,1.0,0.0,2.7624510938868433e-12,2.3739699878366785e-31,1.3812255469434216e-12,0.5703975595579062,0.4456631225795341,0.4456631225795341,0.6433719068278649,0.0,0.0,0,,,,0.0,0.0,0.0,0.5703975595579062,fallen,0.0,0.5543368774204659,0.35662809317213506,0.0,20,0.0,20,0.0,20,0.0,0.0,0.0,0.0,0.48754790525416614,19,2
A07,spinning_kick,kick,0.0701238414969889,0,standing,single_support_rotational,2,multi_plane,3,1,0.0,55.64786313177201,84.11265063128957,0.1044600278186458,591.5069187995202,833.651383893762,0.85,2.273108368055556,0.058560829133777,-3.876655263480766,0.999999999999966,0.050532,long,3.782880753979255,spin,spin,high,long,head_torso,leg_contact,multi_plane,standing,standing,derived_from_q1_phase_logic,main_strike,2,kick_release,0.55,0.65,180.0,0.0,single_support_rotational,"[""S10""]","[""S2"", ""S8"", ""S10""]",0.6865,lower_terminal,multi_plane,from_contact_to_end,0.08,0.05,0.05,0.22,immediate,1.0,derived_from_q1_phase_templates,0.6863750000000001,0.85,0.6636249999999925,1.3499999999999925,spinning kick,1.0,1.0,1.0,0.6945437899145246,1.0,0.65625,55.64786313177201,0.1044600278186458,591.5069187995202,0.058560829133777,D18,rapid_getup,ground,ground,recovery_only,0,fallback,fallen,standing,all,all,all,all,ground,ground_support,recovery_up,get_up,0.0,,0.0,,1.0,34.397999999999996,0.0031293540776129365,0.08257088782323906,7.382128078046179,4.700621162891362,0.55,0.0,0.0,0.0,0.0,0.18,slow,0.783,0.2,0.583,0.44999999999999996,0.7,-0.25,official_plus_model,rapid get up only from fallen state,official getup time reference,ground recovery contact,"[""S2"", ""S7"", ""S8"", ""S9"", ""S10""]","[""S2"", ""S7"", ""S8"", ""S9"", ""S10""]",0.037898999999999995,revisit,revisit,False,False,False,False,False,False,False,1.0,1.0,1.0,1.0,0.0,False,0.04163649824064757,1.0,0.0,0.0,1.0,0.0,7.64474407820626e-12,6.912688625591015e-31,3.82237203910313e-12,0.0,1.0,1.0,0.06869890307140532,0.0,0.0,0,,,,0.0,0.0,0.0,0.0,standing,0.0,0.0,0.9313010969285946,0.0,21,0.0,21,0.0,21,0.0,0.0,0.0,0.0,0.0,20,18
A07,spinning_kick,kick,0.0701238414969889,0,standing,single_support_rotational,2,multi_plane,3,1,0.0,55.64786313177201,84.11265063128957,0.1044600278186458,591.5069187995202,833.651383893762,0.85,2.273108368055556,0.058560829133777,-3.876655263480766,0.999999999999966,0.050532,long,3.782880753979255,spin,spin,high,long,head_torso,leg_contact,multi_plane,standing,standing,derived_from_q1_phase_logic,main_strike,2,kick_release,0.55,0.65,180.0,0.0,single_support_rotational,"[""S10""]","[""S2"", ""S8"", ""S10""]",0.6865,lower_terminal,multi_plane,from_contact_to_end,0.08,0.05,0.05,0.22,immediate,1.0,derived_from_q1_phase_templates,0.6863750000000001,0.85,0.6636249999999925,1.3499999999999925,spinning kick,1.0,1.0,1.0,0.6945437899145246,1.0,0.65625,55.64786313177201,0.1044600278186458,591.5069187995202,0.058560829133777,D19,ground_guard,ground,ground,ground_only,0,fallback,fallen,ground_guard,low,low,close,lower_limbs,ground,ground_support,ground_hold,leg_raise,60.0,,0.0,,0.27765625,34.397999999999996,0.06214541249999999,1.6397639119765692,7.382128078046179,4.700621162891362,0.55,0.0,0.0,0.0,0.0,0.35,none,0.783,0.3,0.48300000000000004,0.44999999999999996,0.7,-0.25,derived_model,ground guard against low attacks,ground defense only,ground recovery contact,"[""S7"", ""S8"", ""S9"", ""S10""]","[""S2"", ""S7"", ""S8"", ""S9"", ""S10""]",0.037898999999999995,revisit,revisit,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,0.9834907515796183,0.7,0.0,1.0,1.0,0.0,7.64474407820626e-12,6.912688625591015e-31,3.82237203910313e-12,0.0,1.0,1.0,1.0,0.035968749999992444,0.035968749999992444,0,,,,0.0,0.0,0.0,0.0,ground_guard,0.06452999439355774,0.0,0.0,0.0,22,0.0,22,0.0,22,0.0,0.0,0.0,0.0,0.0,21,19
